headline,link,source,is_sarcastic,is_domestic,is_foreign,is_politics
Zittend president Duda wint Poolse verkiezingen met nipte meerderheid,https://nu.nl/buitenland/6064038/zittend-president-duda-wint-poolse-verkiezingen-met-nipte-meerderheid.html,Nu.nl,0,0,1,0
Aantal coronadoden Mexico neemt toe^ in totaal meer sterfgevallen dan Italie,https://nu.nl/coronavirus/6064026/aantal-coronadoden-mexico-neemt-toe-in-totaal-meer-sterfgevallen-dan-italie.html,Nu.nl,0,0,1,0
Achttien gewonden bij grote brand op Amerikaans marineschip,https://nu.nl/buitenland/6064022/achttien-gewonden-bij-grote-brand-op-amerikaans-marineschip.html,Nu.nl,0,0,1,0
Bolsonaro buiten paleis gezien na positieve coronatest,https://nu.nl/buitenland/6064018/bolsonaro-buiten-paleis-gezien-na-positieve-coronatest.html,Nu.nl,0,0,1,0
Minieme voorsprong voor Duda na eerste exitpoll presidentsverkiezingen Polen,https://nu.nl/buitenland/6063987/minieme-voorsprong-voor-duda-na-eerste-exitpoll-presidentsverkiezingen-polen.html,Nu.nl,0,0,1,0
Florida noteert met ruim 15.000 besmettingen nieuwe recordtoename in VS,https://nu.nl/coronavirus/6064001/florida-noteert-met-ruim-15000-besmettingen-nieuwe-recordtoename-in-vs.html,Nu.nl,0,0,1,0
Voormalig basketbalstadion neergehaald in Michigan,https://nu.nl/buitenland/6063985/voormalig-basketbalstadion-neergehaald-in-michigan.html,Nu.nl,0,0,1,0
Iran: Neerhalen Oekraiens passagiersvliegtuig kwam door radarfout,https://nu.nl/buitenland/6063962/iran-neerhalen-oekraiens-passagiersvliegtuig-kwam-door-radarfout.html,Nu.nl,0,0,1,0
Polen naar stembus voor beslissende ronde presidentsverkiezing,https://nu.nl/buitenland/6063935/polen-naar-stembus-voor-beslissende-ronde-presidentsverkiezing.html,Nu.nl,0,0,1,0
Politici verbaasd over besluit Trump om straf Roger Stone kwijt te schelden,https://nu.nl/buitenland/6063924/politici-verbaasd-over-besluit-trump-om-straf-roger-stone-kwijt-te-schelden.html,Nu.nl,0,0,1,0
Trump draagt voor het eerst mondmasker in het openbaar,https://nu.nl/buitenland/6063918/trump-draagt-voor-het-eerst-mondmasker-in-het-openbaar.html,Nu.nl,0,0,1,0
VN-Veiligheidsraad verlengt hulp aan Syrie voor een grensovergang,https://nu.nl/buitenland/6063910/vn-veiligheidsraad-verlengt-hulp-aan-syrie-voor-een-grensovergang.html,Nu.nl,0,0,1,0
Groot alarm voor overstromingen in het zuiden van China,https://nu.nl/buitenland/6063909/groot-alarm-voor-overstromingen-in-het-zuiden-van-china.html,Nu.nl,0,0,1,0
Duizenden Israeliers demonstreren tegen coronabeleid van Netanyahu,https://nu.nl/buitenland/6063907/duizenden-israeliers-demonstreren-tegen-coronabeleid-van-netanyahu.html,Nu.nl,0,0,1,0
Mensen vluchten voor naderende modderstroom in India,https://nu.nl/buitenland/6063901/mensen-vluchten-voor-naderende-modderstroom-in-india.html,Nu.nl,0,0,1,0
Achttien arrestaties bij grote anticorruptiedemonstraties in Bulgarije,https://nu.nl/buitenland/6063896/achttien-arrestaties-bij-grote-anticorruptiedemonstraties-in-bulgarije.html,Nu.nl,0,0,1,0
Twee Nederlanders omgekomen bij crash met zweefvliegtuigen in Duitsland,https://nu.nl/buitenland/6063892/twee-nederlanders-omgekomen-bij-crash-met-zweefvliegtuigen-in-duitsland.html,Nu.nl,0,0,1,0
Ook Mexico verbiedt na oproep VN omstreden 'genezingstherapie' lhbti's,https://nu.nl/buitenland/6063888/ook-mexico-verbiedt-na-oproep-vn-omstreden-genezingstherapie-lhbtis.html,Nu.nl,0,0,1,0
'Portugese politie zocht in putten naar lichaam Madeleine McCann',https://nu.nl/buitenland/6063887/portugese-politie-zocht-in-putten-naar-lichaam-madeleine-mccann.html,Nu.nl,0,0,1,0
Enorm protest in Siberische stad Khabarovsk na arrestatie gouverneur,https://nu.nl/buitenland/6063866/enorm-protest-in-siberische-stad-khabarovsk-na-arrestatie-gouverneur.html,Nu.nl,0,0,1,0
Rutte: 'Genocide Srebrenica nooit een afgesloten hoofdstuk',https://nu.nl/buitenland/6063861/rutte-genocide-srebrenica-nooit-een-afgesloten-hoofdstuk.html,Nu.nl,0,0,1,0
Bijna 1.000 kilometer file door vakantieverkeer in Frankrijk,https://nu.nl/buitenland/6063852/bijna-1000-kilometer-file-door-vakantieverkeer-in-frankrijk.html,Nu.nl,0,0,1,0
Bosnie herdenkt val van Srebrenica^ Bill Clinton stuurt boodschap,https://nu.nl/buitenland/6063848/bosnie-herdenkt-val-van-srebrenica-bill-clinton-stuurt-boodschap.html,Nu.nl,0,0,1,0
Nederlandse jongeren houden politie Knokke al vier nachten bezig,https://nu.nl/buitenland/6063845/nederlandse-jongeren-houden-politie-knokke-al-vier-nachten-bezig.html,Nu.nl,0,0,1,0
Hulpverleners CuraÃ§ao: 'Armoede was er al^ maar wordt steeds schrijnender',https://nu.nl/buitenland/6063754/hulpverleners-curacao-armoede-was-er-al-maar-wordt-steeds-schrijnender.html,Nu.nl,0,0,1,0
Ethiopie arresteert verdachten van moord op zanger die tot rellen leidde,https://nu.nl/buitenland/6063792/ethiopie-arresteert-verdachten-van-moord-op-zanger-die-tot-rellen-leidde.html,Nu.nl,0,0,1,0
Trump scheldt gevangenisstraf van voormalig adviseur Roger Stone kwijt,https://nu.nl/buitenland/6063790/trump-scheldt-gevangenisstraf-van-voormalig-adviseur-roger-stone-kwijt.html,Nu.nl,0,0,1,0
Duizenden demonstranten de straat op in Mali^ deel bestormt staatsomroep,https://nu.nl/buitenland/6063788/duizenden-demonstranten-de-straat-op-in-mali-deel-bestormt-staatsomroep.html,Nu.nl,0,0,1,0
Bulgarije en Kroatie zetten eerste stap in toetreding tot eurozone,https://nu.nl/buitenland/6063760/bulgarije-en-kroatie-zetten-eerste-stap-in-toetreding-tot-eurozone.html,Nu.nl,0,0,1,0
Handlanger Jeffrey Epstein officieel aangeklaagd voor lokken van meisjes,https://nu.nl/buitenland/6063752/handlanger-jeffrey-epstein-officieel-aangeklaagd-voor-lokken-van-meisjes.html,Nu.nl,0,0,1,0
Nog geen akkoord over noodsteun aan Caribisch Nederland,https://nu.nl/buitenland/6063738/nog-geen-akkoord-over-noodsteun-aan-caribisch-nederland.html,Nu.nl,0,0,1,0
Verkiezingsupdate: Trump schaart de opperrechters bij de 'heksenjagers',https://nu.nl/verkiezingen-vs/6063657/verkiezingsupdate-trump-schaart-de-opperrechters-bij-de-heksenjagers.html,Nu.nl,0,0,1,0
Turkije mag Hagia Sophia heropenen als moskee,https://nu.nl/buitenland/6063585/turkije-mag-hagia-sophia-heropenen-als-moskee.html,Nu.nl,0,0,1,0
Groot protest in Athene tegen goedkeuring wet die demonstraties inperkt,https://nu.nl/buitenland/6063655/groot-protest-in-athene-tegen-goedkeuring-wet-die-demonstraties-inperkt.html,Nu.nl,0,0,1,0
Politie geeft laatste beelden van Glee-actrice Naya Rivera vrij,https://nu.nl/buitenland/6063623/politie-geeft-laatste-beelden-van-glee-actrice-naya-rivera-vrij.html,Nu.nl,0,0,1,0
Britse quarantaineplicht vervalt voor Nederlanders^ reisadvies naar geel,https://nu.nl/coronavirus/6063591/britse-quarantaineplicht-vervalt-voor-nederlanders-reisadvies-naar-geel.html,Nu.nl,0,0,1,0
Britse piloot filmt noodlanding na afbreken bagageluik,https://nu.nl/algemeen/6063556/britse-piloot-filmt-noodlanding-na-afbreken-bagageluik.html,Nu.nl,0,0,1,0
Notre-Dame krijgt bij herstel toch zelfde ontwerp als voor verwoestende brand,https://nu.nl/buitenland/6063546/notre-dame-krijgt-bij-herstel-toch-zelfde-ontwerp-als-voor-verwoestende-brand.html,Nu.nl,0,0,1,0
Frankrijk onderzoekt onethische behandeling van gedoneerde lichamen,https://nu.nl/buitenland/6063542/frankrijk-onderzoekt-onethische-behandeling-van-gedoneerde-lichamen.html,Nu.nl,0,0,1,0
Mondkapjes vanaf zaterdag verplicht in Belgische winkels^ musea en bioscopen,https://nu.nl/coronavirus/6063536/mondkapjes-vanaf-zaterdag-verplicht-in-belgische-winkels-musea-en-bioscopen.html,Nu.nl,0,0,1,0
Lichaam van vermiste burgemeester van Seoel gevonden,https://nu.nl/buitenland/6063498/lichaam-van-vermiste-burgemeester-van-seoel-gevonden.html,Nu.nl,0,0,1,0
Hooggerechtshof VS: Trump moet belastingaangiftes vrijgeven in strafzaak,https://nu.nl/buitenland/6063462/hooggerechtshof-vs-trump-moet-belastingaangiftes-vrijgeven-in-strafzaak.html,Nu.nl,0,0,1,0
Zorgen om toename coronabesmettingen in Balkanlanden en Centraal-Europa,https://nu.nl/coronavirus/6063441/zorgen-om-toename-coronabesmettingen-in-balkanlanden-en-centraal-europa.html,Nu.nl,0,0,1,0
Meer landen nemen stappen tegen Hongkong na nieuwe Chinese restricties,https://nu.nl/buitenland/6063306/meer-landen-nemen-stappen-tegen-hongkong-na-nieuwe-chinese-restricties.html,Nu.nl,0,0,1,0
Colombiaanse overheid biedt gratis coronatests in metrostations,https://nu.nl/buitenland/6063313/colombiaanse-overheid-biedt-gratis-coronatests-in-metrostations.html,Nu.nl,0,0,1,0
Natuurbranden verwoesten dertig huizen in Oekraiense dorpen,https://nu.nl/buitenland/6063295/natuurbranden-verwoesten-dertig-huizen-in-oekraiense-dorpen.html,Nu.nl,0,0,1,0
Braziliaanse vereniging van journalisten klaagt president Bolsonaro aan,https://nu.nl/buitenland/6063276/braziliaanse-vereniging-van-journalisten-klaagt-president-bolsonaro-aan.html,Nu.nl,0,0,1,0
Servische politie bestookt rellende coronabetogers met traangas,https://nu.nl/buitenland/6063266/servische-politie-bestookt-rellende-coronabetogers-met-traangas.html,Nu.nl,0,0,1,0
Amerikaanse universiteiten klagen Trump aan om uitzetting van studenten,https://nu.nl/coronavirus/6063260/amerikaanse-universiteiten-klagen-trump-aan-om-uitzetting-van-studenten.html,Nu.nl,0,0,1,0
Voor de tweede dag op rij protesten in Servie na nieuwe coronamaatregelen,https://nu.nl/coronavirus/6063257/voor-de-tweede-dag-op-rij-protesten-in-servie-na-nieuwe-coronamaatregelen.html,Nu.nl,0,0,1,0
Regering-Trump wil asielzoeker uit land waar corona heerst kunnen weren,https://nu.nl/coronavirus/6063253/regering-trump-wil-asielzoeker-uit-land-waar-corona-heerst-kunnen-weren.html,Nu.nl,0,0,1,0
Hijskraan van 20 meter valt op huizenblok in Londen,https://nu.nl/buitenland/6063247/hijskraan-van-20-meter-valt-op-huizenblok-in-londen.html,Nu.nl,0,0,1,0
Human Rights Watch: 180 lichamen gevonden in massagraven Burkina Faso,https://nu.nl/buitenland/6063157/human-rights-watch-180-lichamen-gevonden-in-massagraven-burkina-faso.html,Nu.nl,0,0,1,0
Nederland stelt opnieuw inreisverbod in voor Servie en Montenegro,https://nu.nl/coronavirus/6063124/nederland-stelt-opnieuw-inreisverbod-in-voor-servie-en-montenegro.html,Nu.nl,0,0,1,0
Overstroomde Chinese stad bouwt bruggen voor examenscholieren,https://nu.nl/algemeen/6063085/overstroomde-chinese-stad-bouwt-bruggen-voor-examenscholieren.html,Nu.nl,0,0,1,0
'Tientallen Nederlandse jongeren beboet na misdragingen in Albufeira',https://nu.nl/coronavirus/6063054/tientallen-nederlandse-jongeren-beboet-na-misdragingen-in-albufeira.html,Nu.nl,0,0,1,0
Witte Huis ontkent dat Trump fraude pleegde bij toelatingstest universiteit,https://nu.nl/cultuur-overig/6063043/witte-huis-ontkent-dat-trump-fraude-pleegde-bij-toelatingstest-universiteit.html,Nu.nl,0,0,1,0
Stoffelijk overschot van een van 43 verdwenen Mexicaanse studenten gevonden,https://nu.nl/buitenland/6063031/stoffelijk-overschot-van-een-van-43-verdwenen-mexicaanse-studenten-gevonden.html,Nu.nl,0,0,1,0
Demonstranten bestormen Servisch parlement na nieuwe lockdown Belgrado,https://nu.nl/coronavirus/6063027/demonstranten-bestormen-servisch-parlement-na-nieuwe-lockdown-belgrado.html,Nu.nl,0,0,1,0
Bolsonaro na positieve coronatest: 'Ik voelde me beroerd',https://nu.nl/buitenland/6063019/bolsonaro-na-positieve-coronatest-ik-voelde-me-beroerd.html,Nu.nl,0,0,1,0
Hoe (de nu zelf besmette) Bolsonaro de ernst van de coronacrisis wegwuift,https://nu.nl/buitenland/6063009/hoe-de-nu-zelf-besmette-bolsonaro-de-ernst-van-de-coronacrisis-wegwuift.html,Nu.nl,0,0,1,0
Sprinkhaanzwermen nu op drie continenten^ waardoor plaag blijft groeien,https://nu.nl/klimaat/6062672/sprinkhaanzwermen-nu-op-drie-continenten-waardoor-plaag-blijft-groeien.html,Nu.nl,0,0,1,0
'CuraÃ§ao niet eens met voorwaarden noodsteun^ wil meer tijd voor overleg',https://nu.nl/buitenland/6062989/curacao-niet-eens-met-voorwaarden-noodsteun-wil-meer-tijd-voor-overleg.html,Nu.nl,0,0,1,0
Braziliaanse president Bolsonaro positief getest op coronavirus,https://nu.nl/coronavirus/6062786/braziliaanse-president-bolsonaro-positief-getest-op-coronavirus.html,Nu.nl,0,0,1,0
Bewakingscamera filmt hoe bus in China richting waterreservoir stuurt,https://nu.nl/buitenland/6062971/bewakingscamera-filmt-hoe-bus-in-china-richting-waterreservoir-stuurt.html,Nu.nl,0,0,1,0
Italiaanse vallei barst van de kleuren door wilde bloemen,https://nu.nl/overig/6062970/italiaanse-vallei-barst-van-de-kleuren-door-wilde-bloemen.html,Nu.nl,0,0,1,0
Chinese bus rijdt water in^ zeker 21 passagiers overleden,https://nu.nl/buitenland/6062943/chinese-bus-rijdt-water-in-zeker-21-passagiers-overleden.html,Nu.nl,0,0,1,0
VN-expert: Amerikaanse liquidatie van Iraanse generaal Soleimani was illegaal,https://nu.nl/buitenland/6062930/vn-expert-amerikaanse-liquidatie-van-iraanse-generaal-soleimani-was-illegaal.html,Nu.nl,0,0,1,0
Iran meldt recordaantal coronasterfgevallen op een dag,https://nu.nl/coronavirus/6062907/iran-meldt-recordaantal-coronasterfgevallen-op-een-dag.html,Nu.nl,0,0,1,0
Toerist zit door coronavirus ruim 110 dagen vast op Filipijns vliegveld,https://nu.nl/coronavirus/6062850/toerist-zit-door-coronavirus-ruim-110-dagen-vast-op-filipijns-vliegveld.html,Nu.nl,0,0,1,0
Melbourne moet weer zes weken thuisblijven vanwege nieuwe corona-uitbraak,https://nu.nl/coronavirus/6062812/melbourne-moet-weer-zes-weken-thuisblijven-vanwege-nieuwe-corona-uitbraak.html,Nu.nl,0,0,1,0
Noodtoestand uitgeroepen in Georgia na dood meisje (8) tijdens protest,https://nu.nl/buitenland/6062788/noodtoestand-uitgeroepen-in-georgia-na-dood-meisje-8-tijdens-protest.html,Nu.nl,0,0,1,0
VS zet internationale studenten met enkel virtuele colleges het land uit,https://nu.nl/coronavirus/6062784/vs-zet-internationale-studenten-met-enkel-virtuele-colleges-het-land-uit.html,Nu.nl,0,0,1,0
WHO onderzoekt rol aerosolen bij virusverspreiding na oproep wetenschappers,https://nu.nl/coronavirus/6062756/who-onderzoekt-rol-aerosolen-bij-virusverspreiding-na-oproep-wetenschappers.html,Nu.nl,0,0,1,0
Poolse president dient wetsvoorstel in dat homostellen adoptierecht ontneemt,https://nu.nl/buitenland/6062740/poolse-president-dient-wetsvoorstel-in-dat-homostellen-adoptierecht-ontneemt.html,Nu.nl,0,0,1,0
Rechter legt omstreden Amerikaanse oliepijpleiding Dakota Access stil,https://nu.nl/buitenland/6062712/rechter-legt-omstreden-amerikaanse-oliepijpleiding-dakota-access-stil.html,Nu.nl,0,0,1,0
Heel Griekenland en Canarische eilanden 'geel'^ Italie 'oranje',https://nu.nl/algemeen/6062687/heel-griekenland-en-canarische-eilanden-geel-italie-oranje.html,Nu.nl,0,0,1,0
Drone toont ravage na verwoestende modderstroom in Japan,https://nu.nl/buitenland/6062578/drone-toont-ravage-na-verwoestende-modderstroom-in-japan.html,Nu.nl,0,0,1,0
Australie gaat grens tussen deelstaten sluiten na toename coronabesmettingen,https://nu.nl/coronavirus/6062551/australie-gaat-grens-tussen-deelstaten-sluiten-na-toename-coronabesmettingen.html,Nu.nl,0,0,1,0
Suriname versoepelt coronamaatregelen in groot deel land,https://nu.nl/buitenland/6062549/suriname-versoepelt-coronamaatregelen-in-groot-deel-land.html,Nu.nl,0,0,1,0
Ruime verkiezingswinst voor centrumrechtse regeringspartij in Kroatie,https://nu.nl/buitenland/6062548/ruime-verkiezingswinst-voor-centrumrechtse-regeringspartij-in-kroatie.html,Nu.nl,0,0,1,0
Wetenschappers tegen WHO: 'Erken besmettingsgevaar kleine druppels',https://nu.nl/coronavirus/6062528/wetenschappers-tegen-who-erken-besmettingsgevaar-kleine-druppels.html,Nu.nl,0,0,1,0
Premier Australische deelstaat verdedigt verplichte lockdown voor huurflats,https://nu.nl/coronavirus/6062515/premier-australische-deelstaat-verdedigt-verplichte-lockdown-voor-huurflats.html,Nu.nl,0,0,1,0
Trump bewondert Onafhankelijkheidsdag-vuurwerk vanuit Witte Huis,https://nu.nl/algemeen/6062494/trump-bewondert-onafhankelijkheidsdag-vuurwerk-vanuit-witte-huis.html,Nu.nl,0,0,1,0
15 kilometer lange file met toeristen bij Bulgaars-Griekse grens,https://nu.nl/buitenland/6062467/15-kilometer-lange-file-met-toeristen-bij-bulgaars-griekse-grens.html,Nu.nl,0,0,1,0
Amerikaanse betogers gooien standbeeld Columbus in water,https://nu.nl/buitenland/6062466/amerikaanse-betogers-gooien-standbeeld-columbus-in-water.html,Nu.nl,0,0,1,0
Auto rijdt in op demonstranten in Seattle^ een persoon overleden,https://nu.nl/buitenland/6062436/auto-rijdt-in-op-demonstranten-in-seattle-een-persoon-overleden.html,Nu.nl,0,0,1,0
Minstens twintig doden door hevige regenval in Japan^ meer regen op komst,https://nu.nl/buitenland/6062433/minstens-twintig-doden-door-hevige-regenval-in-japan-meer-regen-op-komst.html,Nu.nl,0,0,1,0
Kopstuk guerrillabeweging ELN gedood door Colombiaans leger,https://nu.nl/buitenland/6062430/kopstuk-guerrillabeweging-eln-gedood-door-colombiaans-leger.html,Nu.nl,0,0,1,0
Dodental onrust na dood Ethiopische zanger gestegen naar 166,https://nu.nl/buitenland/6062427/dodental-onrust-na-dood-ethiopische-zanger-gestegen-naar-166.html,Nu.nl,0,0,1,0
WHO meldt dagrecord: 212.000 nieuwe besmettingen wereldwijd,https://nu.nl/coronavirus/6062415/who-meldt-dagrecord-212000-nieuwe-besmettingen-wereldwijd.html,Nu.nl,0,0,1,0
Weer rijdt automobilist in op demonstranten in Seattle^ vrouw in levensgevaar,https://nu.nl/buitenland/6062380/weer-rijdt-automobilist-in-op-demonstranten-in-seattle-vrouw-in-levensgevaar.html,Nu.nl,0,0,1,0
Filipijnse president Duterte ondertekent controversiele antiterrorismewet,https://nu.nl/buitenland/6062339/filipijnse-president-duterte-ondertekent-controversiele-antiterrorismewet.html,Nu.nl,0,0,1,0
Trump op Independence Day: 'Extreemlinks wil historie van VS wissen',https://nu.nl/buitenland/6062325/trump-op-independence-day-extreemlinks-wil-historie-van-vs-wissen.html,Nu.nl,0,0,1,0
Trump bekritiseert 'linkse revolutie' op Independence Day,https://nu.nl/buitenland/6062327/trump-bekritiseert-linkse-revolutie-op-independence-day.html,Nu.nl,0,0,1,0
Honderdduizenden Japanners geevacueerd vanwege overstromingen,https://nu.nl/buitenland/6062316/honderdduizenden-japanners-geevacueerd-vanwege-overstromingen.html,Nu.nl,0,0,1,0
Onderzoek naar mogelijke belangenverstrengeling Canadese premier Trudeau,https://nu.nl/buitenland/6062299/onderzoek-naar-mogelijke-belangenverstrengeling-canadese-premier-trudeau.html,Nu.nl,0,0,1,0
Brand bij nucleaire faciliteit in Iran mogelijk gevolg van cyberaanval,https://nu.nl/tech/6062246/brand-bij-nucleaire-faciliteit-in-iran-mogelijk-gevolg-van-cyberaanval.html,Nu.nl,0,0,1,0
Verkiezingsupdate: COVID kwam naar Texas en Biden ziet af van rally's,https://nu.nl/verkiezingen-vs/6062196/verkiezingsupdate-covid-kwam-naar-texas-en-biden-ziet-af-van-rallys.html,Nu.nl,0,0,1,0
Zware explosies in Turkse vuurwerkfabriek^ 2 doden en 73 gewonden,https://nu.nl/buitenland/6062219/zware-explosies-in-turkse-vuurwerkfabriek-2-doden-en-73-gewonden.html,Nu.nl,0,0,1,0
Directeur Amnesty International Turkije veroordeeld voor terrorisme,https://nu.nl/buitenland/6062211/directeur-amnesty-international-turkije-veroordeeld-voor-terrorisme.html,Nu.nl,0,0,1,0
Sprinkhanenplaag Afrika: 'Eet ze op of laat ze elkaar opeten',https://nu.nl/algemeen/6062167/sprinkhanenplaag-afrika-eet-ze-op-of-laat-ze-elkaar-opeten.html,Nu.nl,0,0,1,0
Al honderden arrestaties in Hongkong na invoering nieuwe veiligheidswet,https://nu.nl/buitenland/6062148/al-honderden-arrestaties-in-hongkong-na-invoering-nieuwe-veiligheidswet.html,Nu.nl,0,0,1,0
Populaire Franse premier Philippe stapt op^ Macron wijst nieuwe premier aan,https://nu.nl/buitenland/6062090/populaire-franse-premier-philippe-stapt-op-macron-wijst-nieuwe-premier-aan.html,Nu.nl,0,0,1,0
Drone filmt landgoed van gearresteerde ex-vriendin van Epstein,https://nu.nl/buitenland/6062069/drone-filmt-landgoed-van-gearresteerde-ex-vriendin-van-epstein.html,Nu.nl,0,0,1,0
Agent in Atlanta leent fiets van voorbijganger voor achtervolging,https://nu.nl/buitenland/6062062/agent-in-atlanta-leent-fiets-van-voorbijganger-voor-achtervolging.html,Nu.nl,0,0,1,0
Recordstijging van meer dan 53.000 nieuwe coronabesmettingen in VS,https://nu.nl/coronavirus/6062052/recordstijging-van-meer-dan-53000-nieuwe-coronabesmettingen-in-vs.html,Nu.nl,0,0,1,0
Dodental aardverschuiving in jademijn Myanmar opgelopen tot 162,https://nu.nl/buitenland/6061987/dodental-aardverschuiving-in-jademijn-myanmar-opgelopen-tot-162.html,Nu.nl,0,0,1,0
Jeffrey Epsteins vermeende handlanger Ghislaine Maxwell opgepakt,https://nu.nl/buitenland/6061967/jeffrey-epsteins-vermeende-handlanger-ghislaine-maxwell-opgepakt.html,Nu.nl,0,0,1,0
In maand tijd nog eens driehonderd dode olifanten aangetroffen in Botswana,https://nu.nl/buitenland/6061869/in-maand-tijd-nog-eens-driehonderd-dode-olifanten-aangetroffen-in-botswana.html,Nu.nl,0,0,1,0
Dodelijke aardverschuiving bij jademijn in Myanmar,https://nu.nl/buitenland/6061873/dodelijke-aardverschuiving-bij-jademijn-in-myanmar.html,Nu.nl,0,0,1,0
'Goudzoekers besmetten stammen in Amazone met coronavirus',https://nu.nl/algemeen/6061849/goudzoekers-besmetten-stammen-in-amazone-met-coronavirus.html,Nu.nl,0,0,1,0
Ravage na instorting sportschool in New York,https://nu.nl/buitenland/6061838/ravage-na-instorting-sportschool-in-new-york.html,Nu.nl,0,0,1,0
'Surinaamse parlementsvoorzitter Brunswijk met coronabesmetting op ic',https://nu.nl/buitenland/6061834/surinaamse-parlementsvoorzitter-brunswijk-met-coronabesmetting-op-ic.html,Nu.nl,0,0,1,0
Zeker honderd doden door aardverschuiving in jademijn Myanmar,https://nu.nl/buitenland/6061824/zeker-honderd-doden-door-aardverschuiving-in-jademijn-myanmar.html,Nu.nl,0,0,1,0
Meer dan twintig doden door schietpartij in Mexicaanse afkickkliniek,https://nu.nl/buitenland/6061808/meer-dan-twintig-doden-door-schietpartij-in-mexicaanse-afkickkliniek.html,Nu.nl,0,0,1,0
Russen stemmen vÃ³Ã³r hervormingen: Poetin kan tot 2036 aan macht blijven,https://nu.nl/buitenland/6061782/russen-stemmen-voor-hervormingen-poetin-kan-tot-2036-aan-macht-blijven.html,Nu.nl,0,0,1,0
Montenegro legaliseert partnerschap tussen personen van hetzelfde geslacht,https://nu.nl/buitenland/6061801/montenegro-legaliseert-partnerschap-tussen-personen-van-hetzelfde-geslacht.html,Nu.nl,0,0,1,0
Inwoners Praag nemen 'afscheid' van corona met bijzondere lunch,https://nu.nl/buitenland/6061785/inwoners-praag-nemen-afscheid-van-corona-met-bijzondere-lunch.html,Nu.nl,0,0,1,0
Rellen in Ethiopie na dood zanger^ minstens tachtig doden,https://nu.nl/algemeen/6061737/rellen-in-ethiopie-na-dood-zanger-minstens-tachtig-doden.html,Nu.nl,0,0,1,0
Enorme drugsvangst in Italie: amfetamine met waarde van miljard euro,https://nu.nl/buitenland/6061688/enorme-drugsvangst-in-italie-amfetamine-met-waarde-van-miljard-euro.html,Nu.nl,0,0,1,0
Al tientallen arrestaties op basis van nieuwe veiligheidswet in Hongkong,https://nu.nl/buitenland/6061557/al-tientallen-arrestaties-op-basis-van-nieuwe-veiligheidswet-in-hongkong.html,Nu.nl,0,0,1,0
Reisadviezen Porto en Lissabon weer oranje,https://nu.nl/coronavirus/6061447/reisadviezen-porto-en-lissabon-weer-oranje.html,Nu.nl,0,0,1,0
Grootste Peruaanse homobar fungeert als supermarkt in coronatijd,https://nu.nl/coronavirus/6061512/grootste-peruaanse-homobar-fungeert-als-supermarkt-in-coronatijd.html,Nu.nl,0,0,1,0
Dertien doden bij explosie en brand in medische kliniek in Iraanse hoofdstad,https://nu.nl/buitenland/6061506/dertien-doden-bij-explosie-en-brand-in-medische-kliniek-in-iraanse-hoofdstad.html,Nu.nl,0,0,1,0
EU weert Pakistaanse vliegmaatschappijen half jaar om dubieuze brevetten,https://nu.nl/buitenland/6061454/eu-weert-pakistaanse-vliegmaatschappijen-half-jaar-om-dubieuze-brevetten.html,Nu.nl,0,0,1,0
Topviroloog VS vreest voor 100.000 dagelijkse nieuwe coronabesmettingen,https://nu.nl/buitenland/6061483/topviroloog-vs-vreest-voor-100000-dagelijkse-nieuwe-coronabesmettingen.html,Nu.nl,0,0,1,0
EU-lidstaten zijn het eens: inwoners uit 14 'veilige landen' zijn weer welkom,https://nu.nl/buitenland/6061438/eu-lidstaten-zijn-het-eens-inwoners-uit-14-veilige-landen-zijn-weer-welkom.html,Nu.nl,0,0,1,0
Vier vragen over Hongkong en de nieuwe Chinese veiligheidswet,https://nu.nl/buitenland/6061409/vier-vragen-over-hongkong-en-de-nieuwe-chinese-veiligheidswet.html,Nu.nl,0,0,1,0
Uit Nederland gevluchte drugscrimineel Cetin G. aangehouden in Turkije,https://nu.nl/buitenland/6061402/uit-nederland-gevluchte-drugscrimineel-cetin-g-aangehouden-in-turkije.html,Nu.nl,0,0,1,0
'Koala's in Australische deelstaat New South Wales binnen 30 jaar uitgestorven',https://nu.nl/buitenland/6061400/koalas-in-australische-deelstaat-new-south-wales-binnen-30-jaar-uitgestorven.html,Nu.nl,0,0,1,0
Leicester opnieuw in lockdown: 'Dit zat eraan te komen',https://nu.nl/algemeen/6061375/leicester-opnieuw-in-lockdown-dit-zat-eraan-te-komen.html,Nu.nl,0,0,1,0
Beelden tonen verbeterde luchtkwaliteit in Bangkok na lockdown,https://nu.nl/buitenland/6061367/beelden-tonen-verbeterde-luchtkwaliteit-in-bangkok-na-lockdown.html,Nu.nl,0,0,1,0
Politieauto rijdt Black Lives Matter-demonstranten omver in Detroit,https://nu.nl/buitenland/6061284/politieauto-rijdt-black-lives-matter-demonstranten-omver-in-detroit.html,Nu.nl,0,0,1,0
Belgische koning betuigt spijt voor koloniaal bewind Belgie in Congo,https://nu.nl/algemeen/6061283/belgische-koning-betuigt-spijt-voor-koloniaal-bewind-belgie-in-congo.html,Nu.nl,0,0,1,0
China voert omstreden veiligheidswet Hongkong in,https://nu.nl/buitenland/6061274/china-voert-omstreden-veiligheidswet-hongkong-in.html,Nu.nl,0,0,1,0
'China steriliseert Oeigoerse vrouwen om populatie te temperen',https://nu.nl/buitenland/6061271/china-steriliseert-oeigoerse-vrouwen-om-populatie-te-temperen.html,Nu.nl,0,0,1,0
